venditore_piva,nome_offerta,cod_offerta,tipo_prezzo,indice_prezzo,prezzo_energia,unita_energia,quota_fissa_annua,unita_quota,consumo_min,consumo_max,durata_mesi
02452390509,SICURA POWER DOM GREEN,038257ESFML14XXSICURAPOWERDOMGRE,fisso,,0.141900,€/kWh,36.000000,€/anno,,,12
02452390509,PREMIUM POWER DOM,038257ESVFL06XX00000PREMIUMDOMEE,variabile,12,0.000000,€/kWh,36.000000,€/anno,,,12
02452390509,CHIARA POWER DOM GREEN,038257ESVFL05XX000CHIARAPOWERDOM,variabile,12,0.024750,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA POWER DOM GREEN,038257ESFML07XX000SICURAPOWERDOM,fisso,,0.166650,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA ENER DOM GREEN,038257ESFML06XX0000SICURAENERDOM,fisso,,0.166650,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA ENER DOM,038257ESFML05XX0000SICURAENERDOM,fisso,,0.163900,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA ENER DOM,038257ESFML09XX0000SICURAENERDOM,fisso,,0.178200,€/kWh,36.000000,€/anno,,,12
02452390509,SERENA POWER DOM,038257ESVFL04XX000SERENAPOWERDOM,variabile,12,0.022000,€/kWh,144.000000,€/anno,,,12
02452390509,SERENA POWER DOM,038257ESVFL02XX000SERENAPOWERDOM,variabile,12,0.000000,€/kWh,240.000000,€/anno,,,12
02452390509,REAL POWER DOM,038257ESVFL01XX00000REALPOWERDOM,variabile,12,0.022000,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA ENER DOM,038257ESFML04XX0000SICURAENERDOM,fisso,,0.152900,€/kWh,36.000000,€/anno,,,12
02452390509,AMICI TEMPOCASA POWER DOM,038257ESVFL09XXTEMPOCASAPOWERDOM,variabile,12,0.016500,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA POWER DOM,038257ESFML05XX000SICURAPOWERDOM,fisso,,0.152900,€/kWh,36.000000,€/anno,,,12
02452390509,SERENA POWER DOM,038257ESVFL06XX000SERENAPOWERDOM,variabile,12,0.022000,€/kWh,36.000000,€/anno,,,12
02452390509,EXECUTIVE POWER DOM,038257ESVFL04XX00DOMESTICOFACILE,variabile,12,0.016500,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA ENER DOM,038257ESFML10XX0000SICURAENERDOM,fisso,,0.140800,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA POWER DOM,038257ESFML11XX000SICURAPOWERDOM,fisso,,0.140800,€/kWh,36.000000,€/anno,,,12
02452390509,PREMIUM POWER DOM,038257ESVFL03XX00000PREMIUMDOMEE,variabile,12,0.000000,€/kWh,36.000000,€/anno,,,12
02452390509,AMICI POWER DOM,038257ESVFL01XX0000AMICIPOWERDOM,variabile,12,0.013200,€/kWh,36.000000,€/anno,,,12
02452390509,MATCH POWER DOM,038257ESVFL03XX0000MATCHPOWERDOM,variabile,12,0.013200,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA ENER DOM GREEN,038257ESFML08XX0000SICURAENERDOM,fisso,,0.180950,€/kWh,36.000000,€/anno,,,12
02452390509,SERENA POWER DOM,038257ESVFL05XX000SERENAPOWERDOM,variabile,12,0.022000,€/kWh,36.000000,€/anno,,,12
02452390509,EXECUTIVE POWER DOM,038257ESVFL05XX00DOMESTICOFACILE,variabile,12,0.016500,€/kWh,36.000000,€/anno,,,12
02452390509,PREMIUM POWER DOM,038257ESVFL01XX00PREMIUMPOWERDOM,variabile,12,0.027500,€/kWh,142.800000,€/anno,,,12
02452390509,TOP POWER DOM MONO,038257ESVML01XX0000TOPOWERDOMONO,variabile,12,0.011000,€/kWh,36.000000,€/anno,,,12
02452390509,PREMIUM POWER DOM,038257ESVFL02XX00PREMIUMPOWERDOM,variabile,12,0.022000,€/kWh,36.000000,€/anno,,,12
02452390509,SICURA POWER DOM GREEN,038257ESFML09XX000SICURAPOWERDOM,fisso,,0.180950,€/kWh,36.000000,€/anno,,,12
02452390509,PREMIUM POWER DOM,038257ESVFL05XX00000PREMIUMDOMEE,variabile,12,0.000000,€/kWh,36.000000,€/anno,,,12
02452390509,CHIARA POWER DOM,038257ESVFL06XX000CHIARAPOWERDOM,variabile,12,0.022000,€/kWh,36.000000,€/anno,,,12
05378500754,DEDICATA COMUNE,042649ESVFL09XX00000000000002025,variabile,12,0.010978/0.010780,€/kWh,36.000000,€/anno,,,12
05378500754,SEP ZERO PENSIERI,042649ESVFL01XX00000000000073026,variabile,12,0.077000,€/kWh,36.000000,€/anno,,2500,12
05955810659,"PUN+0,03",036315ESVFL01XX_S003_MERC_LIBERO,variabile,12,0.033,€/kWh,120,€/anno,,,indeterminata
01884540467,Canone Zero Simple SDD,000453ESFML01XX44657CanoneXZeMIE,fisso,,0.179300,€/kWh,312.879960,€/anno,,,12
01884540467,Segno-V-Luce Flex,000453ESVFL01XX44813SegnoXVXLSEV,variabile,12,0.009900,€/kWh,120.000000,€/anno,,,12
01884540467,Canone Zero Green Dinamica Prime,000453ESVFL01XX44520CanoneXZeJEN,variabile,12,0.065560,€/kWh,306.000000,€/anno,,,indeterminata
01884540467,Segno-V-Luce,000453ESVFL01XX44814SegnoXVXLSEV,variabile,12,0.005500,€/kWh,96.000000,€/anno,,,12
01884540467,CASA LUCE FISSA,000453ESFML01XX44777CASAXLUCESEV,fisso,,0.152350,€/kWh,180.000000,€/anno,,,24
01884540467,Segno-V-Luce Fix,000453ESFML01XX44781SegnoXVXLSEV,fisso,,0.170500,€/kWh,180.000000,€/anno,,,24
01884540467,CASA SICURA,000453ESFML01XX44774CASAXSICUSEV,fisso,,0.170500,€/kWh,180.000000,€/anno,,,12
01884540467,CIAO CANONE SUPER! LUCE Fissa,000453ESFML01XX44512CIAOXCANOJEN,fisso,,0.162800,€/kWh,231.000000,€/anno,,,24
01884540467,SUPER LUCE FIX,000453ESFML01XX44468SUPERXLUCGIG,fisso,,0.146300,€/kWh,144.000000,€/anno,,,24
01884540467,Segno-V-Luce CipCip,000453ESVML01XX45053SegnoXVXLSEV,variabile,12,0.007700,€/kWh,72.000000,€/anno,,,12
01884540467,CIAO CANONE! LUCE GREEN! Prezzo smart,000453ESVFL01XX44516CIAOXCANOJEN,variabile,12,0.031900,€/kWh,195.000000,€/anno,,,indeterminata
01884540467,CASA DINAMICA,000453ESVFL01XX44809CASAXDINASEV,variabile,12,0.019800,€/kWh,180.000000,€/anno,,,indeterminata
01884540467,Agile Premium,000453ESVFL01XX44796AgileXPreSEV,variabile,12,0.028600,€/kWh,213.960000,€/anno,,,indeterminata
01884540467,Segno-V-Luce CipCip,000453ESVFL01XX45052SegnoXVXLSEV,variabile,12,0.005500,€/kWh,72.000000,€/anno,,,12
01884540467,Segno-V-Luce,000453ESVML01XX44815SegnoXVXLSEV,variabile,12,0.007700,€/kWh,96.000000,€/anno,,,12
01884540467,Canone Zero Simple,000453ESVFL01XX44669CanoneXZeMIE,variabile,12,0.027500,€/kWh,351.879960,€/anno,,,indeterminata
01884540467,CHIARA GREEN FIX,000453ESFML01XX44506CHIARAXGRJEN,fisso,,0.162800,€/kWh,240.000000,€/anno,,,24
01884540467,CHIARISSIMA FIX PERTE,000453ESFML01XX44999CHIARISSITEC,fisso,,0.146300,€/kWh,159.999960,€/anno,,,36
01884540467,OFFERTA MONTINI,000453ESVFL01XX45036OFFERTAXMMIE,variabile,12,0.022000,€/kWh,132.000000,€/anno,,,indeterminata
01884540467,CHIARA FIX,000453ESFML01XX44775CHIARAXFISEV,fisso,,0.146300,€/kWh,240.000000,€/anno,,,24
01884540467,CIAO CANONE! LUCE GREEN! Prezzo fisso,000453ESFML01XX44504CIAOXCANOJEN,fisso,,0.162800,€/kWh,195.000000,€/anno,,,24
01884540467,OFFERTA 10 E LODE GREEN,000453ESVFL01XX44522OFFERTAX1JEN,variabile,12,0.025300,€/kWh,240.000000,€/anno,,,12
01884540467,CASA LUCE VARIABILE,000453ESVFL01XX44806CASAXLUCESEV,variabile,12,0.027500,€/kWh,144.000000,€/anno,,,indeterminata
01884540467,Canone Zero Green Dinamica,000453ESVFL01XX44519CanoneXZeJEN,variabile,12,0.053350,€/kWh,294.000000,€/anno,,,indeterminata
01884540467,Canone Zero Simple SDD,000453ESVFL01XX44670CanoneXZeMIE,variabile,12,0.027500,€/kWh,312.879960,€/anno,,,indeterminata
01884540467,Blufix,000453ESVFL01XX44719BlufixXXXMIO,variabile,12,0.037400,€/kWh,216.000000,€/anno,,,indeterminata
01884540467,Taglia Costante,000453ESFML01XX44382TagliaXCoGES,fisso,,0.151800,€/kWh,180.000000,€/anno,,,24
01884540467,CHIARA FIX,000453ESFML01XX44710CHIARAXFIMIO,fisso,,0.146300,€/kWh,264.000000,€/anno,,,24
01884540467,Canone Zero Simple,000453ESFML01XX44656CanoneXZeMIE,fisso,,0.179300,€/kWh,351.879960,€/anno,,,12
01884540467,OFFERTA 30 E LODE CAP,000453ESVFL01XX44665OFFERTAX3MIE,variabile,12,0.025300,€/kWh,180.000000,€/anno,,,12
01884540467,OFFERTA 10 E LODE,000453ESVFL01XX44808OFFERTAX1SEV,variabile,12,0.025300,€/kWh,240.000000,€/anno,,,12
01884540467,CIAO CANONE SUPER! LUCE Smart,000453ESVFL01XX44533CIAOXCANOJEN,variabile,12,0.031900,€/kWh,231.000000,€/anno,,,indeterminata
01884540467,Segno-V-Luce Relax,000453ESFML01XX44784SegnoXVXLSEV,fisso,,0.170500,€/kWh,144.000000,€/anno,,450,24
01884540467,OFFERTA 30 E LODE MAXI,000453ESVFL01XX44807OFFERTAX3SEV,variabile,12,0.025300,€/kWh,180.000000,€/anno,,,12
01884540467,OFFERTA 30 E LODE,000453ESVFL01XX44716OFFERTAX3MIO,variabile,12,0.025300,€/kWh,180.000000,€/anno,,,12
01884540467,Agile Simple,000453ESVFL01XX44795AgileXSimSEV,variabile,12,0.024200,€/kWh,168.000000,€/anno,,,indeterminata
01884540467,OFFERTA 10 E LODE,000453ESVFL01XX44948OFFERTAX1SPI,variabile,12,0.025300,€/kWh,264.000000,€/anno,,,12
01884540467,Agile Flex,000453ESVFL01XX44797AgileXFleSEV,variabile,12,0.024200,€/kWh,138.000000,€/anno,,,12
01884540467,OFFERTA MONTINI ONENET,000453ESVFL01XX45037OFFERTAXMMIE,variabile,12,0.022000,€/kWh,156.000000,€/anno,,,indeterminata
01884540467,Sicura,000453ESFML01XX44770SicuraXXXSEV,fisso,,0.146300,€/kWh,291.960000,€/anno,,,24
01884540467,CHIARISSIMA FIX,000453ESFML01XX44773CHIARISSISEV,fisso,,0.146300,€/kWh,180.000000,€/anno,,,36
01884540467,Segno-V-Luce SmartX,000453ESFML01XX44782SegnoXVXLSEV,fisso,,0.167200,€/kWh,150.000000,€/anno,,,1
01884540467,Segno-V-Luce Facilissima,000453ESFML01XX44783SegnoXVXLSEV,fisso,,0.167200,€/kWh,150.000000,€/anno,,,1
01884540467,CHIARA GREEN PLUS,000453ESFML01XX44507CHIARAXGRJEN,fisso,,0.162800,€/kWh,192.000000,€/anno,,,24
01884540467,OFFERTA 30 E LODE PERTE MAXI,000453ESVFL01XX45004OFFERTAX3TEC,variabile,12,0.025300,€/kWh,159.999960,€/anno,,,12
01884540467,SUPER LUCE VARIABILE,000453ESVFL01XX44469SUPERXLUCGIG,variabile,12,0.016500,€/kWh,144.000000,€/anno,,,indeterminata
01541700769,SEI BENVENUTO CASA,000758ESVFL01XXBENVENUTOCASA426F,variabile,01,0.022000,€/kWh,69.172100,€/anno,,,indeterminata
01541700769,SEI BENVENUTO CASA,000758ESVML01XXBENVENUTOCASA426M,variabile,01,0.038500,€/kWh,69.172100,€/anno,,,indeterminata
01541700769,SEI CLIENTE STORICO CASA,000758ESVML01XXCLSTORICOCASA426M,variabile,01,0.033000,€/kWh,63.172100,€/anno,,,indeterminata
01541700769,SEI CLIENTE STORICO CASA,000758ESVFL01XXCLSTORICOCASA426F,variabile,01,0.019800,€/kWh,63.172100,€/anno,,,indeterminata
02319210213,Paul-BONUS,001140ESVFL01XXPAUL26DOMTRIOBONI,variabile,12,0.000000,€/kWh,156.000000,€/anno,,,indeterminata
02319210213,Diego,001140ESVML01XXDIEGO26DOMMONOREE,variabile,12,0.011000,€/kWh,132.000000,€/anno,,,indeterminata
02319210213,Paul,001140ESVFL01XXPAUL26DOMTRIORSEE,variabile,12,0.000000,€/kWh,156.000000,€/anno,,,indeterminata
02319210213,Diego-BONUS,001140ESVML01XXDIEGO26DOMMONBONI,variabile,12,0.011000,€/kWh,132.000000,€/anno,,,indeterminata
02374500599,SEMPLICE LUCE,028159ESVFL68XXSLUCEDOM042026PUN,variabile,12,0.033,€/kWh,120,€/anno,,,12
02374500599,SEMPLICE LUCE,028159ESVFL68XXSLDOM042026PUNWEB,variabile,12,0.033,€/kWh,84,€/anno,,,12
02374500599,SEMPLICE LUCE,028159ESVFL68XXSLUCEDOM062026PUN,variabile,12,0.03,€/kWh,121.5,€/anno,,,12
14817591002,SENEC CLOUD DYNAMIC HOME,028185ESVFL02XXDYNAMIC00DOMESTIC,variabile,12,0.090000,€/kWh,0,€/anno,,,12
12657501008,ENERGIA RELAX CASA - PUNAEPRC10098,022326ESVML01XX00SECPUNAEPRC0098,variabile,12,0.04003,€/kWh,156.0000,€/anno,,,indeterminata
12657501008,SMART LUCE CASA - PUNASLC10098,022326ESVML01XX00SECPUNASLC10098,variabile,12,0.033000,€/kWh,96.000000,€/anno,,,12
12657501008,EASY POINT LUCE CASA - PUNAEPLC0098,022326ESVML01XX00SECPUNAEPLC0098,variabile,12,0.039600,€/kWh,139.800000,€/anno,,,12
12657501008,ENERGIA ANNO SICURO - FISAEASC0098,022326ESFML01XX00SECFISAEASC0098,fisso,,0.172700,€/kWh,147.000000,€/anno,,,12
12657501008,WEB PROMO LUCE - WPL30027,022326ESVML01XX00SECPUNAWPL30027,variabile,12,0.027500,€/kWh,132.000000,€/anno,,,12
03916040656,SEV BONUS 60 LUCE,001060ESVFL08XX000SEDOSLSB260611,variabile,12,0.027500,€/kWh,144.000,€/anno,,,12
03916040656,SEV IREN SMALL LUCE,001060ESVFL47XX000SEDOISMP260611,variabile,12,0.027500,€/kWh,144.000,€/anno,,,24
03916040656,SEV IREN MEDIUM LUCE,001060ESVFL47XX000SEDOIMLP260611,variabile,12,0.049500,€/kWh,169.000,€/anno,,,24
03916040656,SEV IREN LARGE LUCE,001060ESVFL47XX000SEDOILLP260611,variabile,12,0.049500,€/kWh,169.000,€/anno,,,24
03916040656,SEV FULL ENERGY LUCE WEB 30,001060ESVFL44XX000SEDOFEW3260611,variabile,12,0.049500,€/kWh,169.000,€/anno,,,12
03916040656,SEV TUTELA LIBERA LUCE,001060ESVFL20XX000SEDOSTLL260611,variabile,12,0.000000,€/kWh,69.72,€/anno,,,12
03916040656,SEV FULL ENERGY LUCE WEB 100,001060ESVFL44XX000SEDOFELW260611,variabile,12,0.049500,€/kWh,169.000,€/anno,,,36
03916040656,SEV FULL ENERGY LUCE Special Edition,001060ESVFL19XX000SEDOFLSE260611,variabile,12,0.027500,€/kWh,144.000,€/anno,,,36
03916040656,SEV IREN REVOLUTION SALUTE LUCE VARIABILE,001060ESVFL09XX000SEDORSLV260611,variabile,12,0.033000,€/kWh,162.000,€/anno,,,24
03916040656,SEV SUMMER LUCE,001060ESVFL01XX000SEDOLSSL260710,variabile,12,0.000000,€/kWh,119.00,€/anno,,,12
03916040656,SEV IREN BONUS 100 LUCE,001060ESVFL04XX000SEDOBBCL260611,variabile,12,0.027500,€/kWh,200.000,€/anno,,,12
03916040656,SEV IREN LUCE CONNETTIVITA,001060ESVFL04XX000SEDOSILC260611,variabile,12,0.035000,€/kWh,169.000,€/anno,,,24
03916040656,SEV 13x12 PREZZO FISSO LUCE,001060ESFML02XX000SEDOTTPF260623,fisso,,0.130000,€/kWh,144.000,€/anno,,,12
03916040656,SEV IREN QUICK LUCE,001060ESFML12XX000SEDOQQFL260623,fisso,,0.135000,€/kWh,147.000,€/anno,,,12
03916040656,SEV IREN FISSO 36 SUMMER EDITION LUCE,001060ESFML02XX000SEDOLEES260623,fisso,,0.101200,€/kWh,147.000,€/anno,0,4000,36
03747710964,DOMESTICOEESTART386,000255ESVFL01XXSGM2026000000010B,variabile,01,0.018,€/kWh,120,€/anno,100,10000,12
00338000409,GIUSTA LUCE ESCLUSIVA,000039ESVFL01XXGESE1001261260401,variabile,12,0.045000,€/kWh,144.000000,€/anno,,,24
00338000409,PREMIUM 5 LUCE,000039ESVOL01XXPR5E1002261260401,variabile,12,0.030000,€/kWh,126.000000,€/anno,,,60
00338000409,FUTURA 24 LUCE MONO,000039ESFML01XXFURE10M2261260401,fisso,,0.149000,€/kWh,144.000000,€/anno,,,24
00338000409,GIUSTA LUCE BIORARIA,000039ESVFL01XXGIUE10B1261260401,variabile,12,0.045000,€/kWh,144.000000,€/anno,,,12
00338000409,REALE LUCE DOMESTICA,000039ESVOL01XXREAE1001261260401,variabile,12,0.020000,€/kWh,144.000000,€/anno,,,24
00338000409,DINAMICA LUCE MONORARIA,000039ESVML01XXDINE1001261260401,variabile,12,0.045000,€/kWh,144.000000,€/anno,,,24
00338000409,CLICK WEB 24 LUCE,000039ESFML01XXCLCE1001261260430,fisso,,0.149000,€/kWh,144.000000,€/anno,,,24
08162780723,ENERGIA ONLINE FLEX,027870ESVML03XXENERGIAONLINEFLEX,variabile,12,0.026400,€/kWh,132.000000,€/anno,,,12
08162780723,ENERGIA ONLINE FLEX,027870ESVML01XXENERGIAONLINEFLEX,variabile,12,0.016500,€/kWh,12.000000,€/anno,,,12
08162780723,WEBSPECIAL,027870ESVML01XX0000000WEBSPECIAL,variabile,12,0.011000,€/kWh,108.000000,€/anno,,,12
01495220475,LUCE INDEX CASA,000075ESVFL01XX00000020260401LIC,variabile,12,0.022000,€/kWh,144.000000,€/anno,,,indeterminata
01495220475,LUCE FIX CASA WEB,000075ESFML01XX00020260401LFCWEB,fisso,,0.192500,€/kWh,120.000000,€/anno,,,indeterminata
01495220475,LUCE FIX CASA SWITCH,000075ESFML01XX0000020260401LFCS,fisso,,0.192500,€/kWh,144.000000,€/anno,,,indeterminata
01495220475,LUCE INDEX CASA SWITCH,000075ESVFL01XX0000020260401LICS,variabile,12,0.022000,€/kWh,120.000000,€/anno,,,indeterminata
01495220475,LUCE INDEX CASA WEB,000075ESVFL01XX00020260401LICWEB,variabile,12,0.022000,€/kWh,120.000000,€/anno,,,indeterminata
01274520194,Simecom ZERO RISCHI Casa,000224ESVFL01XXNV2603EDRZRS3FA00,variabile,01,0.01970,€/kWh,132.0,€/anno,,,indeterminata
01274520194,SIMECOM SOS BEE,000224ESVFL01XXNV2603EDSPUN3FA00,variabile,01,0.01970,€/kWh,132.0,€/anno,,,indeterminata
01274520194,Simecom EASY CLICK Casa,000224ESVFL01XXNV2603EDWPUN3FA00,variabile,01,0.01070,€/kWh,120.0,€/anno,,,indeterminata
01274520194,Simecom PREZZO CHIARO Casa,000224ESFML01XXEDRFIX3F260601A00,fisso,,0.1511/0.1621/0.1423,€/kWh,105.0,€/anno,,,24
01274520194,Simecom SEGUIMI Casa,000224ESVFL01XXNV2603EDRPUN3FA00,variabile,01,0.01970,€/kWh,105.0,€/anno,,,indeterminata
01274520194,Simecom LED Casa,000224ESVFL01XXNV2603EDJLED3FA00,variabile,01,0.01970,€/kWh,144.0,€/anno,,,indeterminata
01877220366,PIU' LEGGERA LUCE 24,000753ESVFL06XXP0125PB3278260608,variabile,12,0.02189,€/kWh,144,€/anno,,,indeterminata
01877220366,RISPARMIO CHIARO LUCE,000753ESVFL05XXP0099PB3249260522,variabile,12,0.02409,€/kWh,144,€/anno,,,indeterminata
01877220366,SERENA LUCE CASA,000753ESFML05XXP0123PB3234260522,fisso,,0.1529,€/kWh,96,€/anno,,,indeterminata
01877220366,ALL DAY WEB LUCE,000753ESFML06XXP0114PB3280260604,fisso,,0.131,€/kWh,96,€/anno,,,indeterminata
01877220366,ENERGIA PIU' VICINA LUCE - BIO,000753ESVFL05XXP0095PB3247260522,variabile,12,0.01419,€/kWh,144,€/anno,,,indeterminata
01877220366,PIU' SOLIDALE LUCE,000753ESVFL05XXP0098PB3250260522,variabile,12,0.01419,€/kWh,144,€/anno,,,indeterminata
01877220366,FACILE LUCE CASA PROMO,000753ESVFL05XXP0097PB3251260522,variabile,12,0.01419,€/kWh,144,€/anno,,,indeterminata
01877220366,ENERGIA PIU' VICINA LUCE - MONO,000753ESVML05XXP0096PB3248260522,variabile,12,0.0495,€/kWh,60,€/anno,,,indeterminata
01877220366,BIENNALE LUCE CASA,000753ESFML05XXP0094PB3252260522,fisso,,0.1649,€/kWh,144,€/anno,,,indeterminata
05347980657,Luce Flex Domestico,042668ESVFL01XX00000000000029671,variabile,12,0.0242,€/kWh,108,€/anno,,,12
08350180728,PORTA UN AMICO 2026,030315ESVFL03XX0PORTAUNAMICO2126,variabile,12,0.015400/0.014300,€/kWh,36.000000,€/anno,,,99
08350180728,POWER AMICI DELL'ARMA 2026,030315ESVFL03XXPOWERAMICIDELLA26,variabile,12,0.027500,€/kWh,36.000000,€/anno,,,99
08350180728,PUN10CONSUMER 2026,030315ESVFL04XX0000PUN10CONSUM26,variabile,12,0.011000,€/kWh,36.000000,€/anno,,,99
08350180728,PAN POWER CONSUMER2 2026,030315ESVFL02XXPANPOWERCONSUMER6,variabile,12,0.024200,€/kWh,36.000000,€/anno,,,99
08350180728,AMICI EE DOMESTICO 2026,030315ESVFL04XXAMICIEEDOMESTIC26,variabile,12,0.044000,€/kWh,36.000000,€/anno,,,99
08350180728,PAN POWER CONSUMER1 2026,030315ESVFL04XXPANPRCONSUMER2026,variabile,12,0.024200,€/kWh,36.000000,€/anno,,,99
08350180728,LUCE CASA FLEX LIBERA 2026,030315ESVFL02XXLUCECASAFLESLIBBR,variabile,12,0.011000,€/kWh,36.000000,€/anno,,,12
01073430777,CARPE DIEM POWER,000839ESVFL01XXCARPEDIEMPOWERORA,variabile,12,0.0088,€/kWh,40,€/anno,0,0,indeterminata
04361970405,ENERGIA FLEX CASA,029559ESVOL01XXEPWRX000000001140,variabile,12,0.022000,€/kWh,96.000000,€/anno,,,indeterminata
04361970405,ENERGIA PER LA CASA FLEX,029559ESVOL01XXEPWRX000000000905,variabile,12,0.027500,€/kWh,96.000000,€/anno,,,indeterminata
01731410443,GIUSTA ESCLUSIVA LUCE,001346ESVFL01XXGESE1001261260401,variabile,12,0.045000,€/kWh,144.000000,€/anno,,,24
01731410443,DINAMICA LUCE,001346ESVML01XXDINE1001261260401,variabile,12,0.045000,€/kWh,144.000000,€/anno,,,24
01731410443,FUTURA 24 LUCE MONO,001346ESFML01XXFURE10M2261260401,fisso,,0.163900,€/kWh,144.000000,€/anno,,,24
01731410443,REALE LUCE DOMESTICA,001346ESVOL01XXREAE1001261260401,variabile,12,0.020000,€/kWh,144.000000,€/anno,,,24
01731410443,GIUSTA LUCE BIORARIA,001346ESVFL01XXGIUE10B1261260401,variabile,12,0.045000,€/kWh,144.000000,€/anno,,,12
07214461217,PEE202604CAFF0001,036052ESVFL01XXPEE202604CAFF0001,variabile,12,0.064000,€/kWh,250.000000,€/anno,,,indeterminata
07214461217,PEE202604CAFF0003,036052ESVFL01XXPEE202604CAFF0003,variabile,12,0.064000,€/kWh,180.000000,€/anno,,,indeterminata
07214461217,PEE202604PLUG0003,036052ESVFL01XXPEE202604PLUG0003,variabile,12,0.064000,€/kWh,180.000000,€/anno,,,indeterminata
07214461217,PEE202604PLUG0001,036052ESVFL01XXPEE202604PLUG0001,variabile,12,0.064000,€/kWh,250.000000,€/anno,,,indeterminata
07214461217,PAU202604PLUG0004,036052ESVFL01XXPAU202604PLUG0004,variabile,12,0.036000,€/kWh,120.000000,€/anno,,,indeterminata
07214461217,PAU202604PLUG0002,036052ESVFL01XXPAU202604PLUG0002,variabile,12,0.036000,€/kWh,348.000000,€/anno,,,indeterminata
07214461217,PEE202604CAFF0008,036052ESVFL01XXPEE202604CAFF0008,variabile,12,0.073000,€/kWh,180.000000,€/anno,,,indeterminata
07214461217,PEE202604CAFF0004,036052ESVFL01XXPEE202604CAFF0004,variabile,12,0.036000,€/kWh,120.000000,€/anno,,,indeterminata
07214461217,PAU202604PLUG0008,036052ESVFL01XXPAU202604PLUG0008,variabile,12,0.073000,€/kWh,180.000000,€/anno,,,indeterminata
07214461217,PEE202604CAFF0002,036052ESVFL01XXPEE202604CAFF0002,variabile,12,0.036000,€/kWh,348.000000,€/anno,,,indeterminata
07214461217,PEE202604CAFF0009,036052ESVFL01XXPEE202604CAFF0009,variabile,12,0.000000,€/kWh,240.000000,€/anno,,,indeterminata
07214461217,PEE202604PLUG0001,036052ESVFL01XXPAU202604PLUG0001,variabile,12,0.064000,€/kWh,250.000000,€/anno,,,indeterminata
07214461217,PEE202604PLUG0002,036052ESVFL01XXPEE202604PLUG0002,variabile,12,0.036000,€/kWh,348.000000,€/anno,,,indeterminata
07214461217,PEE202604PLUG0004,036052ESVFL01XXPEE202604PLUG0004,variabile,12,0.036000,€/kWh,120.000000,€/anno,,,indeterminata
07214461217,PAU202604PLUG0003,036052ESVFL01XXPAU202604PLUG0003,variabile,12,0.064000,€/kWh,180.000000,€/anno,,,indeterminata
07214461217,PEE202604PLUG0008,036052ESVFL01XXPEE202604PLUG0008,variabile,12,0.072700,€/kWh,180.000000,€/anno,,,indeterminata
02430860441,SUNITALY Variabile Domestico Green Energy,035699ESVFL01XXENERCASAVARV26POB,variabile,12,0.007084,€/kWh,120,€/anno,,,12
02430860441,SUNITALY Variabile Domestico Green Energy,035699ESVFL01XXENERCASAVAR225POB,variabile,12,0.007084,€/kWh,120,€/anno,,,12
15184331005,LIBECCIO - 2023,029426ESVFL05XX000000LD20210101V,variabile,12,0.022000,€/kWh,60.000000,€/anno,,,12
03774020402,SACFAMIGLIAEE062025,041936ESVFL01XXSACFAMIGLIAEE0126,variabile,12,0.021800,€/kWh,144.000000,€/anno,,,indeterminata
03774020402,SACFAMIGLIAEE062025,041936ESVFL01XXSACFAMIGLIAEEAG26,variabile,12,0.021800,€/kWh,144.000000,€/anno,,,indeterminata
11796930011,SE_EE_PUN_DOM_WEB - Pun Domestico,027091ESVFL04XX2026DOMFAMILYWEBX,variabile,12,0.055000,€/kWh,456.000000,€/anno,,,12
11796930011,SE_EE_PUN_DOM_CS WEB - Pun Domestico Logicard,027091ESVFL04XX2026DOMSICURAWEBX,variabile,12,0.050000,€/kWh,456.000000,€/anno,,,12
01917670497,EE FIXA 144.12,028720ESFML01XX1000000000SFEE108,fisso,,0.144000,€/kWh,144.000000,€/anno,,,12
02355520640,VALORE,000035ESVFL01XXDOMESTICIVALORE26,variabile,12,0.025,€/kWh,60.00,€/anno,,,indeterminata
02355520640,VALORE,000035ESVOL01XXDOMESTICIVALORE26,variabile,12,0.025,€/kWh,60.00,€/anno,,,indeterminata
02355520640,PUNTIAMO,000035ESVOL01XXDOMESTICIPUNTIAMO,variabile,12,0.030,€/kWh,43.50,€/anno,,,indeterminata
09892761215,UNICALUCE,037617ESVML04XX00000000UNICALUCE,variabile,12,0.033000,€/kWh,118.800000,€/anno,,,99
09892761215,UNICA STELLA,037617ESVML04XX000000UNICASTELLA,variabile,12,0.022000,€/kWh,96.000000,€/anno,,,99
09892761215,FLEXYLUCE,037617ESVML03XX00000000FLEXYLUCE,variabile,12,0.034100,€/kWh,154.800000,€/anno,,,99
09892761215,SIRIO FLEX,037617ESVML04XX00000000SIRIOFLEX,variabile,12,0.022000,€/kWh,144.000000,€/anno,,,24
01721750212,EVG DOMESTICO,003373ESVFL01XXEVGDOM00000000000,variabile,12,0.006000,€/kWh,80.00,€/anno,0,999999,12
